City,County,Street,HouseCount,Link,Price EUR,Price per m2,Rooms,Area m2,Floor,Total floors,Flat number,House number,Year,Building type,Heating,Installation type,Specials,Extra quarters,Extra equipment,Security,Upload date,Modify date,Memorized count,Views,Telephone,Coordinates
Klaipėda, Baltija,Baltijos pr.,-,https://www.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-parduodamas-3-ju-kambariu-butas-baltijos-pr-1-2755921/,65000,1048,3,62,2,9,-,-,1991,Mūrinis,Centrinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,Balkonas Rūsys,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė,-,7/18/2019,7/18/2019,6,917,37065527870,55.690461 21.174609
Klaipėda, Baltija,Baltijos pr.,-,https://www.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-parduodamas-jaukus-siltas-3-kambariu-62-m-1-2749617/,65000,1048,3,62,2,9,-,-,1991,Mūrinis,Centrinis,Įrengtas,Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Sandėliukas Balkonas Terasa Vieta automobiliui,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna,7/6/2019,8/23/2019,6,587,37063190300,55.690461 21.174609
Klaipėda, Baltija,Baltijos pr.,-,https://www.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-parduodamas-3-kambariu-butas-baltijos-pr-1-2716815/,65000,1048,3,62,2,9,-,-,1991,Mūrinis,Centrinis,Įrengtas,-,-,-,-,5/3/2019,5/4/2019,12,1144,37064801335,55.690461 21.174609
Vilniaus r. sav., Vaidotų k.,Pramonės g.,-,https://www.aruodas.lt/butai-vilniaus-rajone-vaidotu-k-pramones-g-skubiai-parduodamas-3k-butas-vilniaus-rajone-1-2768149/,50000,663,3,75.39,1,3,-,-,1972,Mūrinis,Centrinis,Įrengtas,-,Sandėliukas Balkonas,Su baldais Virtuvės komplektas Viryklė Indaplovė Dušo kabina,Kodinė laiptinės spyna,8/13/2019,8/21/2019,1,249,37064878557,54.60053 25.1908
Palanga,-,Kunigiškių g.,-,https://www.aruodas.lt/butai-palangoje-kunigiskiu-g-vaivorykstes-sveciu-namu-kompleksas-isikures-1-2768147/,65000,2600,2,25,2,2,-,-,2019,Mūrinis,Elektra,Įrengtas,Butas per kelis aukštus Virtuvė sujungta su kambariu,Balkonas Vieta automobiliui,Su baldais Šaldytuvas Virtuvės komplektas Viryklė,Šarvuotos durys Signalizacija,8/13/2019,8/20/2019,4,853,37060398688,-
Vilnius, Lazdynai,Architektų g.,-,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-irengtas-erdvus-778-kvm-4-1-2768145/,80999,1041,4,77.8,4,5,-,-,1970,Blokinis,Centrinis,Įrengtas,-,-,-,-,8/13/2019,8/13/2019,3,357,37067351573,54.674334 25.19947
Vilnius, Naujininkai,Brolių g.,-,https://www.aruodas.lt/butai-vilniuje-naujininkuose-broliu-g-parduodamas-irengtas-tvarkingas-siltas-1-2768141/,130000,1857,3,70,1,2,-,-,2013,Mūrinis,Dujinis,Įrengtas,-,-,-,-,8/13/2019,8/14/2019,2,287,37067351573,54.662886 25.267997
Vilnius, Naujininkai,Brolių g.,-,https://www.aruodas.lt/butai-vilniuje-naujininkuose-broliu-g-parduodamas-erdvus-3-ju-kambariu-butas-1-2721341/,130000,1857,3,70,1,2,-,16,"1970 statyba, 2016 renovacija",Mūrinis,Dujinis,Įrengtas,Aukštos lubos Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Vieta automobiliui,Virtuvės komplektas,Šarvuotos durys Kodinė laiptinės spyna,6/17/2019,8/23/2019,2,753,37067469711,54.662886 25.267997
Utenos m., Aukštakalnis,Aukštakalnio g.,-,https://www.aruodas.lt/butai-utenoje-aukstakalnyje-aukstakalnio-g-parduodamas-2-kambariu-butas-aukstakalnio-g-1-2768137/,38000,691,2,55,5,5,-,-,1993,Mūrinis,Centrinis,Įrengtas,-,-,-,-,8/13/2019,8/13/2019,-,224,37060532452,-
Vilnius, Baltupiai,Kalvarijų g.,-,https://www.aruodas.lt/butai-vilniuje-baltupiuose-kalvariju-g-kalvariju-g-snipiskese-parduodamas-puikiai-1-2768135/,119000,1549,2,76.8,5,8,-,-,2007,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,8/13/2019,8/13/2019,7,1249,37068213408,54.71143 25.285833
Vilnius, Žirmūnai,Kalvarijų g.,-,https://www.aruodas.lt/butai-vilniuje-zirmunuose-kalvariju-g-kalvariju-g-snipiskese-parduodamas-puikiai-1-2768129/,119000,1549,2,76.8,5,8,-,-,2007,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,8/13/2019,8/13/2019,8,642,37068213408,54.71143 25.285833
Vilnius, Šnipiškės,Kalvarijų g.,-,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-kalvariju-g-snipiskese-parduodamas-puikiai-1-2760103/,119000,1549,2,76.8,5,8,-,-,2007,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,7/29/2019,7/30/2019,16,2366,37068213408,54.71143 25.285833
Vilnius, Šeškinė,Gelvonų g.,-,https://www.aruodas.lt/butai-vilniuje-seskineje-gelvonu-g-parduodamas-sviesus-50-kv-m-funkcionalaus-1-2768127/,67500,1350,2,50,3,5,-,-,1983,Blokinis,Centrinis,Įrengtas,-,-,-,-,8/13/2019,8/21/2019,2,695,37067351573,54.713226 25.25545
Vilnius, Šeškinė,Gelvonų g.,1,https://www.aruodas.lt/butai-vilniuje-seskineje-gelvonu-g-butas-seskineje-3-aukstas-gelvonu-18-namas-1-2730667/,67500,1350,2,50,3,5,-,18,1983,Blokinis,Centrinis,Įrengtas,Kabelinė televizija Internetas,Sandėliukas Balkonas,Su baldais Skalbimo mašina Virtuvės komplektas Viryklė Vonia,Šarvuotos durys Kodinė laiptinės spyna,5/29/2019,8/15/2019,32,5506,37063452550,54.713226 25.25545
Vilnius, Lazdynai,Erfurto g.,-,https://www.aruodas.lt/butai-vilniuje-lazdynuose-erfurto-g-parduodama-12-buto-dalis-is-3-kambariu-1-2768125/,28000,933,1,30,1,5,-,-,1970,Blokinis,Centrinis,Įrengtas,-,-,-,-,8/13/2019,8/13/2019,4,2285,37061833155,54.675334 25.202848
Klaipėda, Senamiestis,Bangų g.,-,https://www.aruodas.lt/butai-klaipedoje-senamiestyje-bangu-g-ravelino-namuose-langai-i-jono-kalneli-su-1-2768119/,180900,1660,4,109,6,7,-,7A,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Nauja kanalizacija Uždaras kiemas Virtuvė sujungta su kambariu,Sandėliukas Balkonas Terasa Vieta automobiliui,Plastikiniai vamzdžiai,Šarvuotos durys Kodinė laiptinės spyna,8/13/2019,8/13/2019,1,365,37063044420,55.708707 21.141578
Vilnius, Pašilaičiai,Jurgio Baltrušaičio g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-jurgio-baltrusaicio-g--erdvus-sviesus-pilnai-paruostas-gyventi-1-2768117/,97000,1329,3,73,2,5,-,-,2002,Mūrinis,Elektra,Įrengtas,Uždaras kiemas Internetas Kabelinė televizija,Vieta automobiliui,Skalbimo mašina Su baldais Šaldytuvas Šildomos grindys Virtuvės komplektas Viryklė Vonia,Šarvuotos durys Kodinė laiptinės spyna,8/13/2019,8/13/2019,13,1124,37065593900,-
Klaipėda, Alksnynė,Taikos pr.,-,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-taikos-pr-parduodame-ka-tik-irengta-sauleta-3-k-1-2725375/,110000,1341,3,82,9,22,41,141C,2016,Monolitinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,8/13/2019,8/13/2019,12,465,37061619895,55.662461 21.177738
Jonavos m.,-,Parko g.,-,https://www.aruodas.lt/butai-jonavoje-parko-g-puikioje-miesto-vietoje-tvarkingas-2-kamb-1-2768107/,27900,620,2,45,5,5,-,3,"1963 statyba, 2017 renovacija",Blokinis,Centrinis,Įrengtas,-,-,-,-,8/13/2019,8/23/2019,-,261,37068724242,55.073856 24.283485
Alytus, Senamiestis,Ulonų g.,-,https://www.aruodas.lt/butai-alytuje-senamiestyje-ulonu-g-parduodamas-puikaus-stovio-erdvus-is-4-i-3-1-2768103/,55000,725,3,75.83,4,5,-,-,1976,Mūrinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai,Balkonas Rūsys,Skalbimo mašina Su baldais Virtuvės komplektas Vonia,Signalizacija,8/13/2019,8/13/2019,-,577,37067644677,-
Kaunas, Eiguliai,Sukilėlių pr.,-,https://www.aruodas.lt/butai-kaune-eiguliuose-sukileliu-pr-jaukus-ir-sviesus-3-kamb-butas-eiguliu-raj-1-2768095/,65000,1083,3,60,4,5,-,-,1984,Blokinis,Centrinis,Įrengtas,-,-,-,-,8/13/2019,8/15/2019,4,743,37068672271,-
Vilniaus r. sav., Pagirių k.,Šiltnamių g.,-,https://www.aruodas.lt/butai-vilniaus-rajone-pagiriu-k-siltnamiu-g-parduodamas-jaukus-2-ju-kambariu-butas-1-2768089/,51000,1000,2,51,1,5,-,-,1979,Mūrinis,Centrinis,Įrengtas,-,-,-,-,8/13/2019,8/16/2019,1,227,37065767557,54.577384 25.196557
Klaipėda, Vingis,I. Simonaitytės g.,-,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-i-simonaitytes-g-parduodamas-2-ju-kambariu-butas-renovuotame-1-2768091/,54000,1080,2,50,9,9,-,14894,1978,Blokinis,Centrinis,Įrengtas,-,-,-,-,8/13/2019,8/13/2019,1,81,37068511264,-
Klaipėda, Baltija,Nidos g.,-,https://www.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-nidos-g-parduodamas-siltas-jaukus-4-iu-kambariu-1-2731151/,73000,890,4,82,5,5,-,-,1976,Mūrinis,Centrinis,Įrengtas,Virtuvė sujungta su kambariu,-,Su baldais,Šarvuotos durys Kodinė laiptinės spyna,8/13/2019,8/13/2019,1,45,37065071463,-
Klaipėda, Bandužiai,Bandužių g.,-,https://www.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-parduodamas-4-kambariu-butas-klaipedoje-1-2768083/,73000,810,4,90.16,9,9,-,-,1990,Blokinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai,Sandėliukas Balkonas Rūsys,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Vonia,Kodinė laiptinės spyna,8/13/2019,8/13/2019,1,98,37060184555,-
Klaipėda, Centras,S. Daukanto g.,-,https://www.aruodas.lt/butai-klaipedoje-centre-s-daukanto-g-centre-parduodamas-3-u-kambariu-butas-1-2768081/,89000,1398,3,63.68,4,4,-,36,"1963 statyba, 2018 renovacija",Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Aukštos lubos Butas palėpėje Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas,Šildomos grindys,Šarvuotos durys Kodinė laiptinės spyna,8/13/2019,8/13/2019,1,241,37060184555,-
Vilnius, Justiniškės,Taikos g.,-,https://www.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-4-kambariu-butas-taikos-g-1-2736359/,81000,1002,4,80.82,9,9,-,150,1985,Blokinis,Centrinis,Įrengtas,Uždaras kiemas,Sandėliukas Balkonas,Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Vonia,Šarvuotos durys Kodinė laiptinės spyna,8/13/2019,8/13/2019,17,422,37069479900,54.71448 25.215735
Klaipėda, Alksnynė,Taikos pr.,-,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-taikos-pr-big-treciame-pastate-parduodamas-irengtas-1-2768057/,73000,1098,2,66.5,3,22,-,141C,2017,Mūrinis,Centrinis kolektorinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna,8/13/2019,8/21/2019,-,353,37063060802,-
Jonavos r. sav., Ruklos mstl.,Ruklio g.,-,https://www.aruodas.lt/butai-jonavoje-ruklos-mstl-ruklio-g-parduodamas-tvarkingas-2-ju-kambariu-butas-1-2768049/,18500,411,2,45,2,5,-,2,"1990 statyba, 2017 renovacija",Blokinis,Centrinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,-,-,Šarvuotos durys Kodinė laiptinės spyna,8/13/2019,8/20/2019,1,515,37068596818,55.052977 24.374418
Panevėžys, Centras,Vilties g.,-,https://www.aruodas.lt/butai-panevezyje-centre-vilties-g-parduodamas-tvarkingas-ir-sviesus-3-1-2768047/,35500,644,3,55.1,5,5,-,6,1963,Mūrinis,Centrinis,Įrengtas,-,Balkonas Rūsys,Su baldais Virtuvės komplektas Viryklė Vonia,Šarvuotos durys Kodinė laiptinės spyna,8/13/2019,8/13/2019,1,240,37065938180,55.742058 24.360198
Panevėžys, Klaipėdos,Kosmonautų g.,-,https://www.aruodas.lt/butai-panevezyje-klaipedos-kosmonautu-g-parduodamas-perplanuotas-ir-suremontuotas-2-1-2768041/,49900,960,2,52,11,13,-,-,1988,Monolitinis,Centrinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,Balkonas Rūsys,Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai,Šarvuotos durys Kodinė laiptinės spyna,8/13/2019,8/13/2019,6,445,37065938180,55.729569 24.338083
Vilnius, Naujamiestis,Mindaugo g.,-,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-mindaugo-g-parduodamas-sviesus-ir-jaukus-moderniai-1-2768035/,98000,2189,1,44.77,3,6,-,-,2007,Mūrinis,Centrinis kolektorinis,Įrengtas,Internetas,-,Vonia Su baldais,Kodinė laiptinės spyna Šarvuotos durys,8/13/2019,8/19/2019,12,415,37061126548,54.673798 25.274684
Vilnius, Visoriai,Jono Kairiūkščio g.,-,https://www.aruodas.lt/butai-vilniuje-visoriuose-jono-kairiukscio-g-parduodamas-jaukus-ir-visada-pilnas-saules-1-2768025/,76000,1801,1,42.21,8,9,-,-,2008,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,8/13/2019,8/13/2019,2,178,37061855656,54.756974 25.264529
Vilnius, Visoriai,Jono Kairiūkščio g.,1,https://www.aruodas.lt/butai-vilniuje-visoriuose-jono-kairiukscio-g-parduodamas-jaukus-ir-visada-pilnas-saules-1-2759231/,76000,1801,2,42.21,8,9,-,-,2008,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,7/26/2019,8/21/2019,8,1569,37061855656,54.756974 25.264529
Vilnius, Bajorai,Jono Kairiūkščio g.,-,https://www.aruodas.lt/butai-vilniuje-bajoruose-jono-kairiukscio-g-parduodamas-jaukus-ir-visada-pilnas-saules-1-2754771/,76000,1801,1,42.21,8,9,-,-,2008,Blokinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,7/16/2019,8/14/2019,2,762,37061855656,54.756974 25.264529
Vilnius, Santariškės,Jono Kairiūkščio g.,-,https://www.aruodas.lt/butai-vilniuje-santariskese-jono-kairiukscio-g-parduodamas-jaukus-ir-visada-pilnas-saules-1-2754769/,76000,1801,1,42.21,8,9,-,-,2008,Blokinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,7/16/2019,8/12/2019,1,473,37061855656,54.756974 25.264529
Palanga,-,L. Vaineikio g.,-,https://www.aruodas.lt/butai-palangoje-l-vaineikio-g-palangos-miesto-centre-vaineikio-gatveje-1-2432657/,53000,1963,1,27,1,2,-,-,1967,Mūrinis,"Elektra, kita",Įrengtas,Butas per kelis aukštus Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Sandėliukas,Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Dušo kabina,-,8/13/2019,8/13/2019,15,271,37067192669,-
Klaipėda, Žvejybos uostas,Minijos g.,-,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-naujos-statybos-1-no-kambario-butas-1-2768009/,60000,1622,1,37,9,20,-,-,2006,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,8/13/2019,8/13/2019,1,58,37065201011,55.671594 21.158986
Klaipėda, Poilsis,Statybininkų pr.,1,https://www.aruodas.lt/butai-klaipedoje-poilsyje-statybininku-pr-naujos-statybos-1-kamb-butas-klaipedoje-1-2758425/,60000,1651,1,36.34,9,20,-,-,2006,Monolitinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,7/24/2019,7/25/2019,-,263,37061320210,55.671594 21.158986
Klaipėda, Centras,Sausio 15-osios g.,-,https://www.aruodas.lt/butai-klaipedoje-centre-sausio-15-osios-g-parduodamas-3-kambariu-butas-su-pozemine-1-2768015/,109000,1397,3,78,1,5,-,-,2005,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,8/13/2019,8/13/2019,-,73,37067419090,-
Klaipėda, Centras,Sausio 15-osios g.,-,https://www.aruodas.lt/butai-klaipedoje-centre-sausio-15-osios-g-parduodamas-78-kv-m-ploto-3-ju-kambariu-1-2664545/,110000,1410,3,78,1,5,-,-,2005,Monolitinis,Centrinis kolektorinis,Kita,-,-,-,-,1/24/2019,8/19/2019,4,769,37061575380,-
Vilnius, Naujamiestis,Gedimino pr.,-,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-gedimino-pr-paciame-vilniaus-centre-gedimino-prospekte-1-2768007/,260000,4127,2,63,2,6,-,-,2017,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Aukštos lubos Uždaras kiemas Virtuvė sujungta su kambariu,Sandėliukas Balkonas Vieta automobiliui,Šildomos grindys,Šarvuotos durys Signalizacija Kodinė laiptinės spyna Videokameros,8/13/2019,8/13/2019,-,167,37065746395,54.689661 25.264924
Klaipėda, Baltija,Baltijos pr.,-,https://www.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-parduodamas-2-kamb-butas-baltijos-pr-55-1-2768005/,54900,1076,2,51,5,5,-,-,1974,Mūrinis,Centrinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija,Balkonas Rūsys,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Indaplovė Vonia,Šarvuotos durys,8/13/2019,8/14/2019,5,142,37063084906,55.69011 21.173885
Klaipėda, Baltija,Baltijos pr.,1,https://www.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-skubiai-parduodamas-2-kambariu-butas-gerai-1-2768185/,54900,1098,2,50,5,5,-,37,1982,Mūrinis,Centrinis,Įrengtas,-,-,-,-,8/13/2019,8/21/2019,13,1125,37060854937,55.69011 21.173885
Klaipėda, Baltija,Baltijos pr.,-,https://www.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-geras-butas-parduodamas-kapitaliskai-1-2762211/,56800,1114,2,51,5,5,-,-,1968,Mūrinis,Centrinis,Įrengtas,-,-,-,-,8/1/2019,8/1/2019,-,116,37067391559,55.69011 21.173885
Klaipėda, Alksnynė,Alksnynės g.,-,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-alksnynes-g-parduodamas-3-kamb-butas-alksnynes-g-55-1-2768003/,67000,1047,3,64,5,5,-,-,1978,Mūrinis,Centrinis,Įrengtas,Virtuvė sujungta su kambariu,Balkonas Rūsys,Su baldais,Šarvuotos durys,8/13/2019,8/13/2019,-,85,37063084906,55.669703 21.168422
Klaipėda, Alksnynė,Alksnynės g.,-,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-alksnynes-g-parduodamas-perplanuotas-3-u-kambariu-butas-1-2756773/,67000,1047,3,64,5,5,-,-,1978,Mūrinis,Centrinis,Įrengtas,-,-,-,-,7/22/2019,8/1/2019,-,69,37068655958,55.669703 21.168422
Vilnius, Antakalnis,P. Vileišio g.,-,https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-nepraleiskite-progos-skambinkite-jau-dabar-1-2768001/,33000,1065,2,31,2,2,-,-,1940,Medinis,"Elektra, dujinis, kietu kuru",Įrengtas,-,-,-,-,8/13/2019,8/22/2019,9,1111,37067977729,54.714199 25.31386
Vilnius, Antakalnis,P. Vileišio g.,-,https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-nepraleiskite-progos-skambinkite-jau-dabar-1-2767999/,33000,1065,2,31,2,2,-,-,1940,Medinis,"Elektra, dujinis, kietu kuru",Įrengtas,-,-,-,-,8/13/2019,8/22/2019,1,322,37067977729,54.714199 25.31386
Vilnius, Antakalnis,P. Vileišio g.,-,https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-nepraleiskite-progos-skambinkite-jau-dabar-1-2764617/,33000,1065,2,31,2,2,-,-,1940,Medinis,"Elektra, kietu kuru",Įrengtas,-,-,-,-,8/6/2019,8/13/2019,12,1818,37067977729,54.714199 25.31386
Širvintų m.,-,Kalnalaukio g.,-,https://www.aruodas.lt/butai-sirvintose-kalnalaukio-g-parduodamas-1-kambario-butas-bendrabutyje-1-2767997/,12000,410,1,29.3,2,4,-,-,1987,Mūrinis,Centrinis,Neįrengtas,-,-,-,-,8/13/2019,8/13/2019,-,298,37061140701,55.05002 24.951194
Panevėžys, Centras,Danutės g.,-,https://www.aruodas.lt/butai-panevezyje-centre-danutes-g-parduodamas-3-k-butas-danutes-g-panevezio-m-1-2767993/,37800,648,3,58.32,5,5,-,39a,1969,Mūrinis,Centrinis,Kita,-,-,-,-,8/13/2019,8/19/2019,3,317,37067982973,55.719781 24.36178
Palanga,-,Bangų g.,-,https://www.aruodas.lt/butai-palangoje-bangu-g-parduodamas-dvieju-kambariu-butas-su-balkonu-1-2767985/,83000,1886,2,44,4,4,-,3A,2007,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,8/13/2019,8/13/2019,4,345,37065788899,55.92652 21.074307
Kaunas, Šilainiai,Eitkūnų g.,-,https://www.aruodas.lt/butai-kaune-silainiuose-eitkunu-g-butas-per-du-aukstus-su-puikiu-vaizdu-is-1-2767979/,78750,1250,3,63,2,3,-,-,2019,Mūrinis,Dujinis,Dalinė apdaila,-,-,-,-,8/13/2019,8/13/2019,1,247,37064721721,-
Kaunas, Šilainiai,Eitkūnų g.,-,https://www.aruodas.lt/butai-kaune-silainiuose-eitkunu-g-butas-per-du-aukstus-su-pilna-apdaila-1-2767977/,91350,1450,3,63,2,3,-,-,2019,Mūrinis,Dujinis,Dalinė apdaila,-,-,-,-,8/13/2019,8/13/2019,-,90,37064721721,-
Klaipėda, Alksnynė,Taikos pr.,-,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-taikos-pr-parduodamas-kokybiskomis-medziagomis-irengts-1-2767975/,64500,1194,2,54,5,5,-,16727,1988,Mūrinis,Centrinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas Rūsys,Su baldais Šaldytuvas Virtuvės komplektas Viryklė Indaplovė Vonia,Šarvuotos durys Kodinė laiptinės spyna,8/13/2019,8/19/2019,1,260,37067658671,55.670751 21.170362
Klaipėda, Alksnynė,Taikos pr.,1,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-taikos-pr-savininkas-parduoda-kokybiskomis-medziagomis-1-2758647/,64500,1194,2,54,5,5,-,88,1980,Mūrinis,Centrinis,Įrengtas,-,-,-,-,7/31/2019,7/31/2019,2,1463,37062387618,55.670751 21.170362
Klaipėda, Alksnynė,Taikos pr.,-,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-taikos-pr-pirkejui-nera-agenturinio-mokescio-1-2763893/,63999,1185,2,54,5,5,-,88,1988,Mūrinis,Centrinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas Rūsys,Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Indaplovė Vonia,Šarvuotos durys Kodinė laiptinės spyna,8/5/2019,8/5/2019,-,865,37061542243,55.670751 21.170362
Klaipėda, Alksnynė,Taikos pr.,-,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-taikos-pr-parduodamas-kokybiskomis-medziagomis-irengta-1-2762107/,64500,1194,2,54,5,5,-,-,1980,Mūrinis,Centrinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas Rūsys,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Indaplovė,Šarvuotos durys Kodinė laiptinės spyna,8/1/2019,8/1/2019,1,155,37062058270,55.670751 21.170362
Klaipėda, Alksnynė,Taikos pr.,-,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-taikos-pr-parduodamas-kokybiskomis-medziagomis-1-2759163/,65500,1213,2,54,5,5,-,-,1988,Mūrinis,Centrinis,Įrengtas,-,-,-,-,7/26/2019,7/26/2019,-,135,37067391559,55.670751 21.170362
Klaipėda, Alksnynė,Taikos pr.,-,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-taikos-pr-parduodamas-kokybiskomis-medziagomis-irengts-1-2754993/,64500,1194,2,54,5,5,-,-,1988,Mūrinis,Centrinis,Įrengtas,-,-,-,-,7/17/2019,8/14/2019,-,449,37064751329,55.670751 21.170362
Šiauliai, Dainiai,Dainų g.,-,https://www.aruodas.lt/butai-siauliuose-dainiuose-dainu-g-parduodamas-jaukus-3-kambariu-butas-1-2767971/,56800,879,3,64.61,1,5,-,-,1983,Blokinis,Centrinis,Įrengtas,-,-,Virtuvės komplektas,Šarvuotos durys,8/13/2019,8/22/2019,2,574,37065753039,55.915851 23.255348
Vilnius, Pašilaičiai,Girulių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-giruliu-g-parduodamas-2k-butas-pasilaiciuose-su-1-2767967/,75000,1768,2,42.41,8,9,-,-,2008,Mūrinis,Centrinis kolektorinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Dušo kabina Vonia,Šarvuotos durys Kodinė laiptinės spyna,8/13/2019,8/15/2019,8,1563,37062587242,54.739402 25.216693
Vilnius, Senamiestis,Bokšto g.,-,https://www.aruodas.lt/butai-vilniuje-senamiestyje-boksto-g-parduodamas-isskirtinis-butas-prestizineje-1-2767963/,100000,3448,1,29,2,2,-,-,1940,Mūrinis,"Elektra, centrinis kolektorinis, dujinis",Įrengtas,Uždaras kiemas Aukštos lubos Kabelinė televizija Internetas,Vieta automobiliui,Skalbimo mašina Dušo kabina Plastikiniai vamzdžiai Virtuvės komplektas Šaldytuvas Viryklė Su baldais,Šarvuotos durys Kodinė laiptinės spyna,8/13/2019,8/13/2019,24,1440,37062666409,-
